NORAD_CAT_ID_1,OBJECT_NAME_1,NORAD_CAT_ID_2,OBJECT_NAME_2,CONJUCTION_COUNT
56824,"STARLINK-30120 [+]",38039,"CZ-4B R/B [-]",1
39159,"PROBA-V [+]",35517,"ARIANE 1 DEB [-]",1
43185,"LEMUR-2-THENICKMOLO [+]",54067,"STARLINK-5174 [+]",1
43876,"KANOPUS-V 5 [+]",51831,"JILIN-1 GAOFEN 03D14 [+]",1
47527,"FLOCK 4S-7 [+]",27725,"THORAD AGENA D DEB [-]",1
47591,"STARLINK-1996 [+]",57696,"JILIN-1 KUANFU 02A [+]",1
48961,"ASTROCAST-0202 [+]",53884,"OBJECT A [+]",1
51720,"STARLINK-3526 [+]",57006,"OBJECT C [+]",1
52354,"STARLINK-3876 [+]",30420,"FENGYUN 1C DEB [-]",1
53128,"SUPERVIEW NEO-2 01 [+]",56218,"KEPLER-21 [+]",1
53557,"STARLINK-4502 [+]",228,"DELTA 1 DEB [-]",1
55342,"STARLINK-5657 [+]",41339,"CHUBUSAT-3 [-]",1
57353,"STARLINK-6324 [+]",43763,"UPPER FREE FLYER [-]",1
28371,"SAUDISAT 2 [+]",21712,"SCOUT G-1 DEB [-]",1
40014,"BUGSAT-1 (TITA) [+]",34847,"COSMOS 2251 DEB [-]",1
43078,"IRIDIUM 153 [+]",35632,"IRIDIUM 33 DEB [-]",1
43882,"LEMUR-2-CHRISTINAHOLT [+]",52095,"STARLINK-3701 [+]",1
45544,"STARLINK-1373 [+]",2671,"DIAMANT R/B [-]",1
47383,"STARLINK-2103 [+]",35146,"FENGYUN 1C DEB [-]",1
53383,"CUBESX-HSE-2 (RS21S) [+]",43031,"CZ-2C R/B [-]",1
53686,"STARLINK-4467 [+]",57168,"OBJECT C [+]",1
56953,"RUNNER-1 (TYVAK-1005) [+]",57991,"STARLINK-30537 [+]",1
57122,"STARLINK-6149 [+]",57323,"OBJECT AX [-]",1
25420,"ORBCOMM FM13 [+]",24841,"IRIDIUM 16 [-]",1
40144,"TIANTUO 2 [+]",48923,"LEMUR-2-ANNABANANA [+]",1
43782,"SNUSAT-2 [+]",55417,"STARLINK-5616 [+]",1
43831,"SAUDISAT 5A [+]",54778,"STARLINK-5450 [+]",1
45201,"STARLINK-1199 [+]",28809,"KIRARI (OICETS) [?]",1
46914,"KSM1-B [+]",53291,"STARLINK-4166 [+]",1
48221,"ONEWEB-0187 [+]",42093,"DELTA 1 DEB [-]",1
48909,"PACE-1 [+]",57675,"STARLINK-30317 [+]",1
49412,"STARLINK-3144 [+]",40604,"DMSP 5D-2 F13 DEB [-]",1
49427,"STARLINK-3131 [+]",44623,"CZ-4C R/B [-]",1
52992,"STARLINK-4269 [+]",57019,"OBJECT R [+]",1
53422,"STARLINK-4546 [+]",55324,"HAWK-6B [+]",1
53547,"STARLINK-4474 [+]",30095,"FENGYUN 1C DEB [-]",1
54077,"STARLINK-5171 [+]",57176,"SITRO-AIS 5 (KATYS) [+]",1
55272,"STARLINK-5310 [+]",32235,"FENGYUN 1C DEB [-]",1
55640,"STARLINK-5069 [+]",58020,"NESS [+]",1
56416,"STARLINK-6260 [+]",33813,"COSMOS 2251 DEB [-]",1
57927,"STARLINK-30459 [+]",26375,"PEGASUS R/B [-]",1
43879,"ISAT [+]",46125,"STARLINK-1618 [+]",1
46818,"CE-SAT IIB [+]",47488,"ASTROCAST-0102 [+]",1
47880,"STARLINK-2337 [+]",30333,"FENGYUN 1C DEB [-]",1
52012,"SPACEBEE-118 [+]",58064,"STARLINK-30587 [+]",1
53671,"STARLINK-4440 [+]",57179,"OBJECT P [+]",1
55050,"UMBRA-04 [+]",15331,"COSMOS 1602 [?]",1
55253,"OBJECT F [+]",56179,"ORBASTRO-AF 1 [+]",1
57197,"A-SEANSAT-PG1 [+]",57605,"STARLINK-30138 [+]",1
57487,"NULION [+]",57924,"STARLINK-30487 [+]",1
41948,"CARTOSAT-2D [+]",34308,"COSMOS 2251 DEB [-]",1
43071,"IRIDIUM 138 [+]",12193,"DELTA 1 DEB [-]",1
43249,"IRIDIUM 144 [+]",39662,"COSMOS 1867 COOLANT [-]",1
45389,"STARLINK-1283 [+]",49262,"CS2 [+]",1
46755,"STARLINK-1924 [+]",31504,"FENGYUN 1C DEB [-]",1
49766,"STARLINK-3190 [+]",54559,"CZ-6A DEB [-]",1
50167,"STARLINK-3271 [+]",51947,"OBJECT B [+]",1
51146,"STARLINK-3354 [+]",57196,"HORS 2 [+]",1
52873,"STARLINK-4211 [+]",28851,"PSLV DEB [-]",1
53262,"STARLINK-4085 [+]",35161,"FENGYUN 1C DEB [-]",1
53529,"STARLINK-4478 [+]",49123,"CZ-4C R/B [-]",1
56195,"GHOST-1 [+]",37492,"COSMOS 2251 DEB [-]",1
57059,"STARLINK-6211 [+]",31305,"PEGASUS R/B [-]",1
57260,"STARLINK-5026 [+]",30660,"FENGYUN 1C DEB [-]",1
57617,"STARLINK-30148 [+]",18490,"COSMOS 252 DEB [-]",1
35946,"WORLDVIEW-2 (WV-2) [+]",32202,"FENGYUN 1C DEB [-]",1
42841,"LEMUR-2-PETERG [+]",53083,"STARLINK-4251 [+]",1
43812,"GLOBAL-2 [+]",55781,"STARLINK-5820 [+]",1
45434,"ONEWEB-0018 [+]",47112,"FREGAT DEB [-]",1
50207,"STARLINK-3262 [+]",37527,"COSMOS 2251 DEB [-]",1
52463,"STARLINK-3885 [+]",56745,"SNIPE 2 [+]",1
52491,"STARLINK-3908 [+]",57027,"OBJECT Z [+]",1
55377,"STARLINK-5567 [+]",35153,"FENGYUN 1C DEB [-]",1
55478,"STARLINK-5691 [+]",57177,"ZORKIY 2M [+]",1
56287,"STARLINK-30107 [+]",35592,"COSMOS 2251 DEB [-]",1
28470,"JB-3 3 (ZY 2C) [+]",55486,"STARLINK-5704 [+]",1
38045,"GLOBALSTAR M086 [+]",17588,"SL-14 R/B [-]",1
41853,"AEROCUBE 8C [+]",57468,"STARLINK-30039 [+]",1
42805,"IRIDIUM 120 [+]",17719,"THORAD AGENA D DEB [-]",1
42810,"IRIDIUM 124 [+]",31755,"FENGYUN 1C DEB [-]",1
43072,"IRIDIUM 116 [+]",30104,"FENGYUN 1C DEB [-]",1
43774,"HIBER-2 [+]",48113,"STARLINK-2450 [+]",1
45188,"STARLINK-1228 [+]",37011,"FENGYUN 1C DEB [-]",1
46533,"STARLINK-1648 [+]",39133,"AIST-2 (RS-43) [-]",1
46707,"STARLINK-1808 [+]",43427,"NUSAT 1 DEB [-]",1
46905,"RISAT-2BR2 [+]",14866,"SL-8 DEB [-]",1
47991,"STARLINK-2279 [+]",57175,"CUBEBEL 2 (EU11S) [+]",1
48406,"STARLINK-2568 [+]",44315,"WT 1A [?]",1
52753,"UMBRA-03 [+]",18748,"COSMOS 1908 [?]",1
52837,"STARLINK-4036 [+]",57042,"OBJECT AQ [+]",1
52857,"STARLINK-4199 [+]",32066,"CBERS 1 DEB [-]",1
53213,"STARLINK-4414 [+]",39771,"H-2A R/B [-]",1
53736,"STARLINK-4652 [+]",35857,"IRIDIUM 33 DEB [-]",1
53740,"STARLINK-4607 [+]",57019,"OBJECT R [+]",1
55304,"STARLINK-5318 [+]",31680,"FENGYUN 1C DEB [-]",1
57767,"WILDFIRE 2 [+]",47101,"FENGYUN 1C DEB [-]",1
58155,"STARLINK-30804 [+]",23191,"APEX [?]",1
25560,"SWAS [B]",42901,"VENUS [+]",1
41473,"YAOGAN-30 [+]",29,"TIROS 1 [-]",1
43573,"IRIDIUM 155 [+]",4178,"THORAD AGENA D DEB [-]",1
43798,"ASTROCAST 0.1 [+]",51959,"STARLINK-3704 [+]",1
45757,"STARLINK-1486 [P]",43891,"OBJECT R [-]",1
53457,"YUNYAO-1 04 [+]",56222,"DISCO-1 [+]",1
53806,"STARLINK-4768 [+]",57696,"JILIN-1 KUANFU 02A [+]",1
54762,"STARLINK-5214 [+]",56752,"ELECTRON KICK STAGE R/B [-]",1
55058,"SKYKRAFT-1B [+]",51659,"PSLV R/B [-]",1
55368,"STARLINK-5625 [+]",26121,"CZ-4B DEB [-]",1
55631,"STARLINK-5558 [+]",58018,"ANSER-FLW2 [+]",1
55647,"STARLINK-5510 [+]",14900,"CZ-3 R/B [-]",1
55771,"STARLINK-5591 [+]",30372,"FENGYUN 1C DEB [-]",1
57484,"SCOOBII [+]",43834,"OBJECT D [-]",1
31573,"GLOBALSTAR M069 [+]",22038,"COSMOS 2201 [?]",1
39731,"KAZEOSAT 1 [+]",35716,"COSMOS 2251 DEB [-]",1
47581,"STARLINK-1984 [+]",28980,"ST5-A [-]",1
47804,"STARLINK-2385 [+]",43771,"OBJECT P [-]",1
47979,"STARLINK-2325 [+]",57174,"OBJECT J [+]",1
48466,"STARLINK-2687 [+]",24893,"SL-3 DEB [-]",1
53568,"STARLINK-4583 [+]",54398,"CZ-6A DEB [-]",1
53754,"SHERPA-LTC2 [+]",30101,"FENGYUN 1C DEB [-]",1
56038,"STARLINK-5793 [+]",40023,"FLOCK 1C-10 [-]",1
43643,"YAOGAN-32 B [+]",42565,"DELTA 1 DEB [-]",1
44313,"XIAOXIANG 4 [+]",54074,"STARLINK-5192 [+]",1
44349,"FORMOSAT 7-1 [+]",56952,"BLACKJACK ACES-4 [+]",1
45603,"XINGYUN-2 02 [+]",56393,"STARLINK-6303 [+]",1
47834,"STARLINK-2424 [+]",26474,"TITAN 4B R/B [-]",1
48790,"ONEWEB-0213 [+]",45286,"SL-14 DEB [-]",1
50809,"STARLINK-3232 [+]",21835,"MAGION 3 [?]",1
51747,"STARLINK-3446 [+]",57013,"OBJECT K [+]",1
51961,"STARLINK-3689 [+]",57040,"OBJECT AN [+]",1
52346,"STARLINK-3812 [+]",57205,"ARCCUBE 1 (RS25S) [+]",1
52615,"STARLINK-4011 [+]",56744,"SNIPE 4 [+]",1
52851,"STARLINK-3809 [+]",57016,"OBJECT N [+]",1
54381,"COSMOS 2565 [+]",39586,"COSMOS 2251 DEB [-]",1
37790,"NIGERIASAT-X [+]",42145,"COSMOS 1275 DEB [-]",1
42920,"FORMOSAT-5 [+]",36385,"COSMOS 2251 DEB [-]",1
43812,"GLOBAL-2 [+]",55777,"STARLINK-5814 [+]",1
43912,"YUNHAI 2-04 [+]",38274,"METEOR 2-5 DEB [-]",1
47509,"GHGSAT-C2 [+]",55690,"HORUS 1 [+]",1
47885,"STARLINK-2344 [+]",52258,"CZ-4C R/B [-]",1
51782,"STARLINK-3616 [+]",44316,"WT 1B [?]",1
51964,"STARLINK-3690 [+]",87293,"UNKNOWN [-]",1
52009,"SPACEBEE-121 [+]",46811,"CZ-2C R/B [-]",1
52158,"GNOMES-3 [+]",23546,"ORBCOMM FM02 [-]",1
53252,"STARLINK-4132 [+]",55848,"CZ-2C DEB [-]",1
53909,"STARLINK-4796 [+]",57322,"OBJECT AW [-]",1
39013,"YAOGAN 16C [+]",41085,"NOAA 16 DEB [-]",1
42845,"LEMUR-2-ZACHARY [+]",57515,"STARLINK-30081 [+]",1
43188,"S-NET A [+]",57636,"STARLINK-30330 [+]",1
43672,"GOSAT 2 [+]",30546,"FENGYUN 1C DEB [-]",1
43778,"SPAWAR-CAL-OR [+]",55393,"STARLINK-4786 [+]",1
45362,"STARLINK-1306 [+]",26321,"CZ-4B DEB [-]",1
46348,"STARLINK-1553 [+]",57696,"JILIN-1 KUANFU 02A [+]",1
46507,"NETSAT-2 [+]",52335,"STARLINK-3814 [+]",1
52409,"SPACEBEE-150 [+]",39930,"PEGASUS DEB [-]",1
53261,"STARLINK-4062 [+]",33628,"FENGYUN 1C DEB [-]",1
53482,"STARLINK-4360 [+]",30190,"FENGYUN 1C DEB [-]",1
53870,"STARLINK-4732 [+]",51455,"MINOTAUR 4 DEB [-]",1
55591,"STARLINK-5760 [+]",10544,"SS 2 [?]",1
55632,"STARLINK-5546 [+]",30520,"FENGYUN 1C DEB [-]",1
55779,"STARLINK-5817 [+]",43810,"OBJECT BE [-]",1
56224,"REVELA [+]",43839,"OBJECT J [-]",1
32376,"COSMO-SKYMED 2 [+]",34991,"COSMOS 2251 DEB [-]",1
39418,"SKYSAT-A [+]",55395,"STARLINK-5274 [+]",1
42846,"CORVUS BC2 [+]",37181,"CZ-4B R/B [-]",1
46693,"STARLINK-1792 [+]",57023,"OBJECT V [+]",1
49401,"DRUMS [+]",55454,"STARLINK-5636 [+]",1
51126,"STARLINK-3386 [+]",33493,"PRISM (HITOMI) [-]",1
52283,"STARLINK-3789 [+]",56748,"OBJECT F [+]",1
54684,"CAS-5A (FO-118) [+]",57964,"STARLINK-30396 [+]",1
55436,"STARLINK-5640 [+]",57802,"H-2A DEB [-]",1
56978,"SPACEBEE-173 [+]",33679,"FENGYUN 1C DEB [-]",1
57019,"OBJECT R [+]",54039,"CZ-2C R/B [-]",1
41849,"RAVAN [+]",47652,"STARLINK-2036 [+]",1
43774,"HIBER-2 [+]",57261,"STARLINK-5485 [+]",1
43888,"LEMUR-2-SARAHBETTYBOO [+]",52126,"STARLINK-3732 [+]",1
52193,"KSF2-B [+]",49996,"COSMOS 1408 DEB [-]",1
53918,"STARLINK-5012 [+]",1672,"TITAN 3C TRANSTAGE DEB [-]",1
54804,"STARLINK-5422 [+]",57018,"OBJECT Q [+]",1
55030,"FLOCK 4Y-29 [+]",35699,"COSMOS 2251 DEB [-]",1
57199,"SITRO-AIS 10 (BURDAEV) [+]",30343,"FENGYUN 1C DEB [-]",1
57440,"STARLINK-30159 [+]",44641,"COSMOS 2535 DEB [-]",1
39731,"KAZEOSAT 1 [+]",48714,"NOAA 17 DEB [-]",1
43780,"MOVE-II [+]",47629,"STARLINK-1974 [+]",1
44914,"STARLINK-1073 [+]",57191,"POLYTECH-UNIVERSE 3 (RS46S) [+]",1
45398,"STARLINK-1312 [+]",14699,"COSMOS 1536 [?]",1
46396,"GAOFEN-11 02 [+]",47932,"CAS500-1 [+]",1
47405,"STARLINK-2130 [+]",57167,"STRATOSAT-TK 1 (RS52S) [+]",1
47588,"STARLINK-1993 [+]",57696,"JILIN-1 KUANFU 02A [+]",1
49741,"STARLINK-3244 [+]",57582,"OBJECT C [+]",1
50166,"STARLINK-3305 [+]",5144,"COSMOS 397 DEB [-]",1
51132,"STARLINK-3393 [+]",57018,"OBJECT Q [+]",1
51737,"STARLINK-3509 [+]",34292,"COSMOS 2251 DEB [-]",1
52391,"JILIN-1 GAOFEN 3D06 [+]",56961,"ICEYE-X26 [+]",1
52547,"STARLINK-3869 [+]",57012,"OBJECT J [+]",1
53968,"STARLINK-4629 [+]",57203,"UTMN 2 (RS27S) [+]",1
55369,"STARLINK-5644 [+]",6396,"SL-8 DEB [-]",1
57879,"STARLINK-30358 [+]",41338,"CHUBUSAT-2 [-]",1
42825,"KANOPUS-V-IK [+]",56987,"AII-DELTA [+]",1
45681,"STARLINK-1396 [P]",34131,"COSMOS 2251 DEB [-]",1
48905,"NUSAT-19 (ROSALIND) [+]",13067,"COSMOS 1340 [?]",1
49279,"ONEWEB-0332 [+]",21933,"DELTA 1 DEB [-]",1
49495,"GAOFEN-3 02 [+]",34413,"COSMOS 2251 DEB [-]",1
53266,"STARLINK-4058 [+]",30420,"FENGYUN 1C DEB [-]",1
53474,"STARLINK-4445 [+]",58025,"PVCC [+]",1
53609,"STARLINK-4660 [+]",14208,"SL-3 R/B [-]",1
54082,"STARLINK-5210 [+]",57571,"CZ-2C DEB [-]",1
55140,"ONEWEB-0532 [+]",45267,"SL-14 DEB [-]",1
55370,"STARLINK-5027 [+]",5091,"COSMOS 397 DEB [-]",1
56191,"HAWK-7A [+]",35375,"CZ-4 DEB [-]",1
37189,"GLOBALSTAR M074 [+]",22039,"COSMOS 2202 [?]",1
43189,"S-NET C [+]",55416,"STARLINK-5624 [+]",1
46784,"STARLINK-1882 [+]",41011,"FENGYUN 1C DEB [-]",1
48122,"STARLINK-2463 [+]",57174,"OBJECT J [+]",1
48334,"STARLINK-2470 [+]",34847,"COSMOS 2251 DEB [-]",1
48369,"STARLINK-2641 [+]",33493,"PRISM (HITOMI) [-]",1
49008,"FENGYUN 3E [+]",38173,"FENGYUN 1C DEB [-]",1
52455,"STARLINK-3890 [+]",56746,"OBJECT D [+]",1
53417,"STARLINK-4484 [+]",54182,"STARLINK-5231 [P]",1
54866,"STARLINK-5398 [+]",56192,"ION SCV-010 [+]",1
55743,"STARLINK-5602 [+]",24682,"PEGASUS DEB [-]",1
56183,"SATELIOT_0 [+]",24873,"IRIDIUM 921 [-]",1
42809,"IRIDIUM 126 [+]",34648,"IRIDIUM 33 DEB [-]",1
43574,"IRIDIUM 154 [+]",30716,"FENGYUN 1C DEB [-]",1
43831,"SAUDISAT 5A [+]",53019,"STARLINK-4282 [+]",1
43879,"ISAT [+]",57813,"STARLINK-30403 [+]",1
45857,"BY70-2 [+]",53649,"STARLINK-4386 [+]",1
46494,"NORBI [+]",50828,"STARLINK-3290 [+]",1
46912,"KSM1-A [+]",48131,"STARLINK-2473 [+]",1
47935,"GRUS-1E [+]",56486,"STARLINK-6201 [+]",1
48033,"STARLINK-2286 [+]",42830,"OBJECT F [-]",1
48133,"STARLINK-2475 [+]",40027,"FLOCK 1C-1 [-]",1
48271,"TYVAK-182A [+]",31077,"FENGYUN 1C DEB [-]",1
52684,"STARLINK-4014 [+]",57031,"OBJECT AD [+]",1
53691,"STARLINK-4560 [+]",57184,"MONITOR-2 (RS39S) [+]",1
53968,"STARLINK-4629 [+]",56444,"TROPICS-06 [+]",1
55338,"STARLINK-5658 [+]",39442,"PUCP-SAT 1 [-]",1
55655,"STARLINK-5267 [+]",28221,"NAXING 1 [?]",1
56196,"VIGORIDE-6 [+]",24873,"IRIDIUM 921 [-]",1
56903,"STARLINK-6192 [+]",38300,"CZ-2D DEB [-]",1
39634,"SENTINEL-1A [+]",42246,"SL-16 DEB [-]",1
46277,"NEMO-HD [+]",47949,"KEPLER-7 (C3PO) [+]",1
48386,"STARLINK-2606 [+]",57199,"SITRO-AIS 10 (BURDAEV) [+]",1
49160,"STARLINK-3095 [+]",43806,"OBJECT BA [-]",1
49426,"STARLINK-3114 [+]",20576,"ATLAS 28E DEB [-]",1
50176,"STARLINK-3293 [+]",57016,"OBJECT N [+]",1
51124,"STARLINK-3389 [+]",57193,"SITRO-AIS 8 (ANOKHIN) [+]",1
52347,"STARLINK-3826 [+]",35223,"FENGYUN 1C DEB [-]",1
52679,"STARLINK-4031 [+]",21836,"DMSP 5D-2 F11 DEB [-]",1
53027,"STARLINK-4158 [+]",43801,"OBJECT AV [-]",1
53636,"STARLINK-4586 [+]",48697,"STARLINK-2715 [-]",1
54844,"STARLINK-5388 [+]",40023,"FLOCK 1C-10 [-]",1
57332,"STARLINK-5831 [+]",31608,"FENGYUN 1C DEB [-]",1
28220,"SHIYAN 1 (SY-1) [+]",52849,"STARLINK-4197 [+]",1
36088,"SJ-11-01 [+]",478,"THOR ABLESTAR DEB [-]",1
40039,"PERSEUS-M1 [+]",35269,"CZ-4B DEB [-]",1
43784,"SNUGLITE [+]",56292,"STARLINK-30098 [+]",1
48359,"STARLINK-2628 [+]",57032,"OBJECT AE [+]",1
48406,"STARLINK-2568 [+]",57188,"HORS 1 [+]",1
52556,"STARLINK-3763 [P]",56965,"DROID.001 [+]",1
52997,"STARLINK-4301 [P]",55042,"FLOCK 4Y-33 [+]",1
53148,"STARLINK-4066 [P]",28145,"DELTA 1 DEB [-]",1
53244,"STARLINK-4125 [+]",18214,"COSMOS 1869 [?]",1
53815,"STRIX-1 [+]",55622,"STARLINK-5702 [+]",1
54147,"ONEWEB-0535 [+]",19336,"METEOR 3-2 [?]",1
54795,"STARLINK-5436 [+]",57036,"OBJECT AJ [+]",1
56870,"OBJECT AA [+]",14372,"COSMOS 1500 [?]",1
33409,"SHIJIAN-6 03B (SJ-6 03B) [+]",55431,"STARLINK-5643 [+]",1
42828,"NORSAT 2 [+]",56799,"STARLINK-5953 [+]",1
42992,"SKYSAT-C6 [+]",41096,"NOAA 16 DEB [-]",1
43762,"STPSAT-5 [+]",37471,"FENGYUN 1C DEB [-]",1
44310,"BUFENG 1A [+]",47593,"STARLINK-1998 [+]",1
47813,"STARLINK-2394 [+]",49403,"OBJECT J [-]",1
48465,"STARLINK-2681 [+]",56744,"SNIPE 4 [+]",1
53401,"STARLINK-4525 [+]",54398,"CZ-6A DEB [-]",1
53887,"STARLINK-5029 [+]",56746,"OBJECT D [+]",1
54062,"STARLINK-5170 [+]",49404,"OBJECT K [-]",1
55014,"LEMUR-2-DISCLAIMER [+]",56186,"GHGSAT-C8 [+]",1
55791,"STARLINK-5807 [+]",26284,"CZ-4B DEB [-]",1
56867,"OBJECT X [+]",35699,"COSMOS 2251 DEB [-]",1
28054,"DMSP 5D-3 F16 (USA 172) [B]",39954,"COSMOS 1275 DEB [-]",1
36036,"SMOS [+]",35918,"IRIDIUM 33 DEB [-]",1
39072,"GLOBALSTAR M097 [+]",6306,"DELTA 1 R/B [-]",1
43182,"LEMUR-2-JIN-LUEN [+]",53262,"STARLINK-4085 [+]",1
45671,"STARLINK-1454 [+]",31445,"FENGYUN 1C DEB [-]",1
47261,"ONEWEB-0111 [+]",49944,"COSMOS 2499 DEB [-]",1
48393,"STARLINK-2602 [+]",57194,"SITRO-AIS 7 (FARTUSHNIY) [+]",1
53271,"STARLINK-4069 [+]",47958,"OBJECT AC [-]",1
53844,"STARLINK-4745 [+]",26284,"CZ-4B DEB [-]",1
54234,"NOAA 21 (JPSS-2) [+]",40515,"DMSP 5D-2 F13 DEB [-]",1
54235,"YUNHAI 3 [+]",48719,"NOAA 17 DEB [-]",1
54782,"STARLINK-5437 [P]",57986,"YAOGAN-39 03A [+]",1
55019,"KSF3-B [+]",47943,"OBJECT M [-]",1
55042,"FLOCK 4Y-33 [+]",57943,"STARLINK-30456 [+]",1
55062,"ICEYE-X27 [+]",56962,"TOMORROW-R2 [+]",1
56021,"STARLINK-5907 [+]",89391,"UNKNOWN [-]",1
57299,"STARLINK-30199 [+]",34069,"COSMOS 2251 DEB [-]",1
47952,"CUBESX-HSE [+]",57935,"STARLINK-30712 [+]",1
48271,"TYVAK-182A [+]",44711,"COSMOS 2535 DEB [-]",1
48392,"STARLINK-2605 [+]",57012,"OBJECT J [+]",1
51847,"STRIX-BETA [+]",52137,"STARLINK-3733 [+]",1
52297,"STARLINK-3758 [+]",29785,"FENGYUN 1C DEB [-]",1
56689,"STARLINK-30129 [+]",31758,"FENGYUN 1C DEB [-]",1
57114,"STARLINK-6125 [+]",36800,"PSLV R/B [-]",1
57170,"OBJECT E [+]",57462,"STARLINK-30088 [+]",1
27651,"SORCE [+]",55759,"STARLINK-5081 [+]",1
36799,"TISAT 1 [+]",55934,"STARLINK-5927 [+]",1
37790,"NIGERIASAT-X [+]",13809,"COSMOS 1275 DEB [-]",1
40715,"DMC3-FM1 [+]",33665,"FENGYUN 1C DEB [-]",1
42986,"COSMOS 2523 [+]",53658,"STARLINK-4452 [+]",1
44519,"XIAOXIANG 1-07 [+]",56844,"STARLINK-30136 [+]",1
54205,"STARLINK-5249 [+]",57017,"OBJECT P [+]",1
55061,"SKYKRAFT-1C [+]",57487,"NULION [+]",1
55159,"ONEWEB-0618 [+]",29524,"DMSP 5D-3 F17 DEB [-]",1
56826,"STARLINK-30114 [+]",33323,"CZ-2C DEB [-]",1
57009,"OBJECT F [+]",55694,"CZ-2C DEB [-]",1
57437,"STARLINK-30237 [+]",14817,"SL-8 DEB [-]",1
39208,"SHIYAN 7 (SY-7) [+]",34452,"COSMOS 2251 DEB [-]",1
45676,"STARLINK-1460 [+]",29944,"FENGYUN 1C DEB [-]",1
46505,"NETSAT-3 [+]",47918,"STARLINK-2398 [+]",1
47523,"FLOCK 4S-10 [+]",58033,"STARLINK-30562 [+]",1
47780,"STARLINK-2213 [+]",39312,"PEGASUS DEB [-]",1
49113,"PAYLOAD B [+]",47,"THOR ABLESTAR R/B [-]",1
54668,"ONEWEB-0604 [+]",3818,"COSMOS 272 [?]",1
58047,"STARLINK-30529 [+]",31304,"AIM [-]",1
25991,"DMSP 5D-3 F15 (USA 147) [B]",54596,"CZ-6A DEB [-]",1
38745,"EXPRESS-MD2 [P]",30857,"FENGYUN 1C DEB [-]",1
41784,"PISAT [+]",55148,"ONEWEB-0569 [+]",1
43833,"SAUDISAT 5B [+]",52866,"STARLINK-4272 [+]",1
46171,"STARLINK-1633 [+]",57044,"OBJECT AS [+]",1
46493,"DEKART [+]",47589,"STARLINK-1994 [+]",1
48979,"ONEWEB-0261 [+]",38304,"CZ-4C DEB [-]",1
52202,"COSMOS 2554 [+]",27803,"COSMOS 1375 DEB [-]",1
52352,"STARLINK-3838 [+]",56444,"TROPICS-06 [+]",1
54056,"STARLINK-5226 [+]",57015,"OBJECT M [+]",1
55631,"STARLINK-5558 [+]",43822,"OBJECT BS [-]",1
37789,"NIGERIASAT-2 [+]",54557,"CZ-6A DEB [-]",1
43113,"LEO 1 (LEO VANTAGE 1) [P]",4190,"THORAD AGENA D DEB [-]",1
44519,"XIAOXIANG 1-07 [+]",39927,"PEGASUS DEB [-]",1
45681,"STARLINK-1396 [P]",56990,"ELO-4 [+]",1
46334,"STARLINK-1725 [+]",27629,"SL-14 DEB [-]",1
47762,"STARLINK-2180 [+]",47304,"CZ-4C R/B [-]",1
51837,"OBJECT P [+]",24777,"DMSP 5D-2 F14 DEB [-]",1
53827,"STARLINK-4764 [+]",47937,"OBJECT F [-]",1
54235,"YUNHAI 3 [+]",29959,"FENGYUN 1C DEB [-]",1
57411,"STARLINK-30214 [+]",57322,"OBJECT AW [-]",1
43780,"MOVE-II [+]",47157,"STARLINK-1871 [+]",1
45726,"ANDESITE [+]",55397,"STARLINK-5224 [+]",1
45783,"STARLINK-1505 [+]",6844,"COSMOS 397 DEB [-]",1
48595,"STARLINK-2252 [+]",22495,"SL-16 DEB [-]",1
53171,"STARLINK-4052 [+]",54182,"STARLINK-5231 [P]",1
53542,"STARLINK-4489 [+]",57014,"OBJECT L [+]",1
53918,"STARLINK-5012 [+]",57188,"HORS 1 [+]",1
57967,"STARLINK-30528 [+]",47187,"H-2A DEB [-]",1
40420,"COSMOS 2503 [+]",56306,"STARLINK-30112 [+]",1
45078,"STARLINK-1177 [+]",31305,"PEGASUS R/B [-]",1
46746,"STARLINK-1905 [+]",27255,"PSLV DEB [-]",1
48385,"STARLINK-2598 [+]",40033,"FLOCK 1C-11 [-]",1
48454,"STARLINK-2654 [+]",57044,"OBJECT AS [+]",1
49020,"NINGXIA-1 8 [+]",8908,"THORAD AGENA D DEB [-]",1
51969,"STARLINK-3680 [+]",57041,"OBJECT AP [+]",1
52419,"MYRADAR1 [+]",56870,"OBJECT AA [+]",1
53221,"STARLINK-4377 [+]",36290,"CZ-4B DEB [-]",1
53222,"STARLINK-4381 [+]",45829,"FREGAT DEB [-]",1
53631,"STARLINK-4599 [+]",33505,"SL-14 R/B [-]",1
53707,"STARLINK-4667 [+]",28855,"PSLV DEB [-]",1
54366,"ANAND [+]",47467,"OBJECT BG [-]",1
56846,"OBJECT A [+]",56985,"SPACEBEE-175 [+]",1
56954,"HOTSAT-1 [+]",38828,"FENGYUN 1C DEB [-]",1
56954,"HOTSAT-1 [+]",43031,"CZ-2C R/B [-]",1
29228,"RESURS-DK 1 [+]",54839,"STARLINK-5110 [+]",1
33396,"THEOS [+]",42400,"NOAA 16 DEB [-]",1
40299,"HODOYOSHI-1 [+]",43439,"ZHUHAI-1 OHS-01 [+]",1
43194,"ZHANGHENG 1 (CSES) [+]",53761,"YAOGAN-35 05B [+]",1
43887,"LEMUR-2-NATALIEMURRAY [+]",57178,"CUBESX-HSE 3 (RS42S) [+]",1
46504,"NETSAT-4 [+]",47623,"STARLINK-1655 [+]",1
