OBJECT_NAME_1,OBJECT_NAME_2,TCA
"STARLINK-5012 [+]","SVYATOBOR 1 (RS60S) [+]","2023-11-09 18:09:01.075"
"STARLINK-5057 [+]","OBJECT N [+]","2023-11-09 18:09:12.415"
"STARLINK-4160 [+]","PEGASUS DEB [-]","2023-11-09 18:09:36.228"
"STARLINK-4575 [+]","RESURS O1 DEB [-]","2023-11-09 18:09:59.674"
"STARLINK-4506 [+]","FENGYUN 1C DEB [-]","2023-11-09 18:11:59.272"
"STARLINK-4782 [+]","CZ-4C R/B [-]","2023-11-09 18:12:01.299"
"STARLINK-5427 [+]","FENGYUN 1C DEB [-]","2023-11-09 18:12:14.020"
"STARLINK-30066 [+]","CZ-4B DEB [-]","2023-11-09 18:13:01.709"
"STARLINK-4310 [+]","FENGYUN 1C DEB [-]","2023-11-09 18:13:29.712"
"STARLINK-6241 [+]","AAC-HSI-SAT2 [+]","2023-11-09 18:13:44.408"
"STARLINK-5657 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]","2023-11-09 18:22:48.361"
"STARLINK-4112 [+]","OKEAN-1 [?]","2023-11-09 18:22:53.047"
"STARLINK-5658 [+]","PUCP-SAT 1 [-]","2023-11-09 18:22:54.493"
"STARLINK-4086 [+]","COSMOS 1862 [?]","2023-11-09 18:22:56.526"
"STARLINK-1329 [+]","ELECTRON KICK STAGE R/B [-]","2023-11-09 18:23:50.853"
"STARLINK-5633 [+]","PSLV R/B [-]","2023-11-09 18:24:03.216"
"STARLINK-4011 [+]","POLYTECH-UNIVERSE 3 (RS46S) [+]","2023-11-09 18:24:04.729"
"STARLINK-3682 [+]","COSMOS 2251 DEB [-]","2023-11-09 18:24:46.431"
"STARLINK-2682 [+]","FENGYUN 1C DEB [-]","2023-11-09 18:26:38.365"
"STARLINK-30373 [+]","OBJECT AZ [-]","2023-11-09 18:26:56.895"
"STARLINK-1402 [P]","SL-16 DEB [-]","2023-11-09 18:28:41.573"
"STARLINK-30328 [+]","CZ-6A DEB [-]","2023-11-09 18:29:09.978"
"STARLINK-4616 [+]","TROPICS-03 [+]","2023-11-09 18:30:20.233"
"STARLINK-6188 [+]","UNISAT [-]","2023-11-09 18:31:18.727"
"STARLINK-1161 [+]","PRISM (HITOMI) [-]","2023-11-09 18:34:56.658"
"STARLINK-5301 [+]","ANSER-FLW2 [+]","2023-11-09 18:35:58.143"
"STARLINK-1297 [+]","FLOCK 1C-6 [-]","2023-11-09 18:38:06.378"
"STARLINK-4749 [P]","PHOTON-04 [+]","2023-11-09 18:38:35.116"
"STARLINK-2658 [+]","THORAD AGENA D DEB [-]","2023-11-09 18:40:56.765"
"STARLINK-3119 [+]","CZ-4B DEB [-]","2023-11-09 18:41:10.359"
"STARLINK-3334 [+]","FENGYUN 1C DEB [-]","2023-11-09 18:41:27.155"
"STARLINK-6165 [+]","IRIDIUM 33 DEB [-]","2023-11-09 18:42:19.577"
"STARLINK-1998 [+]","NUSAT 1 DEB [-]","2023-11-09 18:42:22.699"
"STARLINK-3852 [+]","OBJECT F [+]","2023-11-09 18:43:32.133"
"STARLINK-5395 [+]","SL-14 R/B [-]","2023-11-09 18:44:58.467"
"STARLINK-2592 [+]","COSMOS 2251 DEB [-]","2023-11-09 18:46:24.590"
"STARLINK-4452 [+]","OBJECT F [+]","2023-11-09 18:47:59.322"
"STARLINK-3501 [+]","OBJECT F [-]","2023-11-09 18:49:15.351"
"STARLINK-3634 [+]","RESURS O1 DEB [-]","2023-11-09 18:50:54.066"
"STARLINK-3364 [+]","OBJECT BB [-]","2023-11-09 18:51:53.588"
"STARLINK-6176 [+]","CERISE [?]","2023-11-09 18:52:29.564"
"STARLINK-3251 [+]","CZ-2C R/B [-]","2023-11-09 18:53:19.236"
"STARLINK-5305 [+]","RAPIDEYE 5 [-]","2023-11-09 18:55:21.109"
"STARLINK-3327 [+]","OBJECT V [+]","2023-11-09 18:56:49.486"
"STARLINK-4723 [+]","A-SEANSAT-PG1 [+]","2023-11-09 18:59:42.024"
"STARLINK-1487 [P]","YAOGAN-36 04B [+]","2023-11-09 18:59:53.229"
"STARLINK-3897 [+]","OBJECT F [-]","2023-11-09 19:00:17.820"
"STARLINK-3521 [+]","SITRO-AIS 9 (SHCHUKIN) [+]","2023-11-09 19:01:28.498"
"STARLINK-6306 [+]","WT 1B [?]","2023-11-09 19:06:01.407"
"STARLINK-6210 [+]","PEGASUS DEB [-]","2023-11-09 19:06:40.830"
"STARLINK-1851 [+]","DELTA 1 R/B(1) [-]","2023-11-09 19:07:53.762"
"STARLINK-1454 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:08:23.499"
"STARLINK-5467 [+]","DELTA 1 DEB [-]","2023-11-09 19:08:23.713"
"STARLINK-30301 [+]","CHUBUSAT-1 [-]","2023-11-09 19:08:45.877"
"STARLINK-1224 [+]","OBJECT AL [+]","2023-11-09 19:09:12.824"
"STARLINK-5725 [+]","COSMOS 2058 [?]","2023-11-09 19:09:31.985"
"STARLINK-5231 [P]","PSLV DEB [-]","2023-11-09 19:10:05.321"
"STARLINK-4781 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-09 19:11:03.381"
"STARLINK-4123 [+]","HAWK-6C [+]","2023-11-09 19:11:49.246"
"STARLINK-5534 [+]","COSMOS 2251 DEB [-]","2023-11-09 19:12:10.410"
"STARLINK-2480 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:12:25.187"
"STARLINK-2127 [+]","H-2A DEB [-]","2023-11-09 19:12:34.010"
"STARLINK-5784 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:12:58.005"
"STARLINK-4799 [+]","COSMOS 2251 DEB [-]","2023-11-09 19:13:03.637"
"STARLINK-3680 [+]","CZ-4B R/B [-]","2023-11-09 19:13:09.287"
"STARLINK-5209 [+]","SL-3 R/B [-]","2023-11-09 19:14:34.139"
"STARLINK-1773 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:14:39.231"
"STARLINK-3978 [+]","PSLV DEB [-]","2023-11-09 19:14:42.744"
"STARLINK-4484 [+]","COSMOS 2251 DEB [-]","2023-11-09 19:15:43.483"
"STARLINK-5580 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:15:50.898"
"STARLINK-1221 [+]","KSM1-D [+]","2023-11-09 19:15:54.347"
"STARLINK-3990 [+]","SL-14 R/B [-]","2023-11-09 19:18:53.078"
"STARLINK-1146 [+]","ELECTRON R/B [-]","2023-11-09 19:20:45.145"
"STARLINK-5144 [+]","CHUBUSAT-3 [-]","2023-11-09 19:22:10.384"
"STARLINK-6050 [+]","CZ-6A DEB [-]","2023-11-09 19:24:35.491"
"STARLINK-5075 [+]","CZ-2C R/B [-]","2023-11-09 19:24:51.412"
"STARLINK-1399 [+]","SL-3 R/B [-]","2023-11-09 19:25:21.373"
"STARLINK-1726 [+]","OBJECT P [+]","2023-11-09 19:26:06.045"
"STARLINK-5795 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:26:35.813"
"STARLINK-5727 [+]","THORAD AGENA D DEB [-]","2023-11-09 19:27:17.466"
"STARLINK-5168 [+]","COSMOS 374 DEB [-]","2023-11-09 19:27:50.850"
"STARLINK-6273 [+]","CZ-4B DEB [-]","2023-11-09 19:30:43.740"
"STARLINK-6041 [+]","OBJECT T [-]","2023-11-09 19:30:51.126"
"STARLINK-30210 [+]","COSMOS 397 DEB [-]","2023-11-09 19:31:45.005"
"STARLINK-5056 [+]","CZ-2D DEB [-]","2023-11-09 19:32:51.282"
"STARLINK-5639 [+]","CZ-4B DEB [-]","2023-11-09 19:33:05.805"
"STARLINK-5814 [+]","SL-16 DEB [-]","2023-11-09 19:33:13.171"
"STARLINK-4424 [+]","SITRO-AIS 8 (ANOKHIN) [+]","2023-11-09 19:33:26.715"
"STARLINK-3282 [+]","FLOCK 1C-8 [-]","2023-11-09 19:35:48.575"
"STARLINK-3998 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:36:04.069"
"STARLINK-4377 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-09 19:36:04.801"
"STARLINK-4625 [+]","ASTRO-H (HITOMI) [-]","2023-11-09 19:36:20.542"
"STARLINK-5080 [P]","FLOCK 1C-7 [-]","2023-11-09 19:36:28.221"
"STARLINK-2284 [+]","PEGASUS DEB [-]","2023-11-09 19:37:23.850"
"STARLINK-30198 [+]","COSMOS 2535 DEB [-]","2023-11-09 19:37:29.796"
"STARLINK-5606 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:37:39.454"
"STARLINK-3372 [+]","OBJECT AJ [+]","2023-11-09 19:38:46.469"
"STARLINK-5023 [+]","HORS 1 [+]","2023-11-09 19:39:17.770"
"STARLINK-4782 [+]","OBJECT E [+]","2023-11-09 19:39:50.286"
"STARLINK-4487 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:40:06.891"
"STARLINK-5600 [+]","COSMOS 2535 DEB [-]","2023-11-09 19:40:30.636"
"STARLINK-30272 [+]","COSMOS 2251 DEB [-]","2023-11-09 19:41:34.941"
"STARLINK-4538 [+]","OBJECT E [+]","2023-11-09 19:42:19.942"
"STARLINK-4784 [+]","JILIN-1 KUANFU 02A [+]","2023-11-09 19:42:21.345"
"STARLINK-2016 [+]","YARILO 3 [+]","2023-11-09 19:42:23.224"
"STARLINK-3860 [+]","NEXTSAT-2 [+]","2023-11-09 19:42:34.481"
"STARLINK-5983 [+]","DELTA 1 DEB [-]","2023-11-09 19:42:39.934"
"STARLINK-1735 [+]","IRIDIUM 33 DEB [-]","2023-11-09 19:43:10.223"
"STARLINK-3301 [+]","OBJECT A [+]","2023-11-09 19:43:40.046"
"STARLINK-2185 [+]","CZ-4C R/B [-]","2023-11-09 19:44:24.225"
"STARLINK-5012 [+]","SVYATOBOR 1 (RS60S) [+]","2023-11-09 19:44:34.351"
"STARLINK-5134 [+]","PEGASUS DEB [-]","2023-11-09 19:44:55.178"
"STARLINK-4636 [+]","OBJECT F [+]","2023-11-09 19:45:17.426"
"STARLINK-1337 [+]","KIRARI (OICETS) [?]","2023-11-09 19:45:45.749"
"STARLINK-1338 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:46:26.811"
"STARLINK-4723 [+]","IRIDIUM 33 DEB [-]","2023-11-09 19:48:07.530"
"STARLINK-2264 [+]","COSMOS 1933 [?]","2023-11-09 19:48:10.838"
"STARLINK-1525 [+]","PEGASUS DEB [-]","2023-11-09 19:48:20.647"
"STARLINK-1932 [+]","OBJECT AD [+]","2023-11-09 19:48:40.291"
"STARLINK-30053 [+]","IRIDIUM 33 DEB [-]","2023-11-09 19:48:49.091"
"STARLINK-2587 [+]","OBJECT AD [+]","2023-11-09 19:49:22.346"
"STARLINK-1210 [+]","FENGYUN 1C DEB [-]","2023-11-09 19:49:53.165"
"STARLINK-5048 [+]","OBJECT H [+]","2023-11-09 19:49:56.854"
"STARLINK-5793 [+]","COSMOS 2251 DEB [-]","2023-11-09 19:50:30.359"
"STARLINK-3821 [+]","OBJECT AK [+]","2023-11-09 19:51:22.076"
"STARLINK-30160 [+]","OBJECT BB [-]","2023-11-09 19:51:31.206"
"STARLINK-3541 [+]","OBJECT AJ [+]","2023-11-09 19:53:44.862"
"STARLINK-3090 [+]","DMSP 5D-2 F13 DEB [-]","2023-11-09 19:53:54.223"
"STARLINK-30161 [+]","H-2A DEB [-]","2023-11-09 19:54:04.667"
"STARLINK-6205 [+]","UNKNOWN [-]","2023-11-09 19:55:46.847"
"STARLINK-30454 [+]","UNKNOWN [-]","2023-11-09 19:56:05.716"
"STARLINK-1368 [+]","NOAA 16 DEB [-]","2023-11-09 19:56:21.298"
"STARLINK-5450 [+]","OBJECT AJ [+]","2023-11-09 19:57:52.222"
"STARLINK-1585 [+]","COSMOS 1536 [?]","2023-11-09 19:59:33.186"
"STARLINK-5740 [+]","IRIDIUM 33 DEB [-]","2023-11-09 20:00:56.207"
"STARLINK-3251 [+]","NOAA 16 DEB [-]","2023-11-09 20:01:31.065"
"STARLINK-1323 [+]","FENGYUN 1C DEB [-]","2023-11-09 20:01:34.074"
"STARLINK-3932 [+]","SL-24 R/B [-]","2023-11-09 20:02:00.919"
"STARLINK-5203 [+]","SS 1 [?]","2023-11-09 20:02:05.977"
"STARLINK-3530 [+]","SL-24 R/B [-]","2023-11-09 20:02:42.622"
"STARLINK-5772 [+]","FENGYUN 1C DEB [-]","2023-11-09 20:02:56.264"
"STARLINK-4170 [+]","POLYTECH-UNIVERSE 3 (RS46S) [+]","2023-11-09 20:03:29.831"
"STARLINK-4691 [+]","NOAA 16 DEB [-]","2023-11-09 20:03:39.182"
"STARLINK-3225 [+]","KIRARI (OICETS) [?]","2023-11-09 20:04:10.098"
"STARLINK-5471 [+]","TROPICS-03 [+]","2023-11-09 20:09:09.496"
"STARLINK-4357 [+]","OBJECT R [+]","2023-11-09 20:11:09.016"
"STARLINK-5975 [+]","IRIDIUM 33 DEB [-]","2023-11-09 20:11:42.440"
"STARLINK-5305 [+]","UNKNOWN [-]","2023-11-09 20:12:19.867"
"STARLINK-4029 [+]","KUZGTU 1 (RS47S) [+]","2023-11-09 20:12:22.141"
"STARLINK-3576 [+]","DELTA 1 DEB [-]","2023-11-09 20:12:56.081"
"STARLINK-5432 [+]","NANOZOND 1 (RS49S) [+]","2023-11-09 20:13:28.961"
"STARLINK-2455 [+]","FLOCK 1C-6 [-]","2023-11-09 20:13:36.593"
"STARLINK-3618 [+]","NEUSAR [+]","2023-11-09 20:14:15.247"
"STARLINK-3080 [+]","COSMOS 2251 DEB [-]","2023-11-09 20:16:59.274"
"STARLINK-4366 [+]","FENGYUN 1C DEB [-]","2023-11-09 20:18:00.239"
"STARLINK-30491 [+]","FENGYUN 1C DEB [-]","2023-11-09 20:18:27.009"
"STARLINK-5682 [+]","ORBCOMM FM36 DEB [-]","2023-11-09 20:18:52.234"
"STARLINK-2035 [+]","ION SCV-010 [+]","2023-11-09 20:20:14.423"
"STARLINK-3336 [+]","COSMOS 2251 DEB [-]","2023-11-09 20:20:40.612"
"STARLINK-1941 [+]","CZ-4C DEB [-]","2023-11-09 20:21:09.466"
"STARLINK-30193 [+]","CZ-2C R/B [-]","2023-11-09 20:21:10.195"
"STARLINK-2343 [+]","SCOUT X-4 DEB [-]","2023-11-09 20:21:32.897"
"STARLINK-4760 [+]","SITRO-AIS 8 (ANOKHIN) [+]","2023-11-09 20:22:17.032"
"STARLINK-5730 [+]","FENGYUN 1C DEB [-]","2023-11-09 20:23:13.690"
"STARLINK-6146 [+]","PSLV R/B [-]","2023-11-09 20:24:05.693"
"STARLINK-2162 [+]","PSLV DEB [-]","2023-11-09 20:24:18.487"
"STARLINK-3935 [+]","THORAD AGENA D DEB [-]","2023-11-09 20:24:30.142"
"STARLINK-2093 [+]","NOAA 16 DEB [-]","2023-11-09 20:26:53.913"
"STARLINK-6058 [+]","CZ-4B R/B [-]","2023-11-09 20:28:00.078"
"STARLINK-6139 [+]","COSMOS 397 DEB [-]","2023-11-09 20:29:12.791"
"STARLINK-5985 [+]","PSLV R/B [-]","2023-11-09 20:31:18.189"
"STARLINK-2620 [+]","IRIDIUM 33 DEB [-]","2023-11-09 20:31:34.948"
"STARLINK-3361 [+]","SITRO-AIS 9 (SHCHUKIN) [+]","2023-11-09 20:32:52.560"
"STARLINK-3823 [+]","HAWK-6B [+]","2023-11-09 20:33:30.278"
"STARLINK-3209 [+]","OBJECT BB [-]","2023-11-09 20:34:54.049"
"STARLINK-2726 [+]","MONITOR-4 (RS57S) [+]","2023-11-09 20:36:48.843"
"STARLINK-3230 [+]","OBJECT AN [+]","2023-11-09 20:38:26.795"
"STARLINK-30418 [+]","BUCCANEER RMM [-]","2023-11-09 20:39:51.773"
"STARLINK-4583 [+]","IRIDIUM 33 DEB [-]","2023-11-09 20:40:46.170"
"STARLINK-2286 [+]","H-2A R/B [-]","2023-11-09 20:42:34.001"
"STARLINK-30514 [+]","CZ-2D R/B [-]","2023-11-09 20:42:45.162"
"STARLINK-4014 [+]","DMSP 5D-2 F11 DEB [-]","2023-11-09 20:43:24.421"
"STARLINK-5392 [+]","OBJECT AK [+]","2023-11-09 20:46:18.335"
"STARLINK-6113 [+]","SL-14 DEB [-]","2023-11-09 20:46:51.908"
"STARLINK-4031 [+]","TITAN 4B R/B [-]","2023-11-09 20:47:00.733"
"STARLINK-3078 [+]","LEMUR-2-MANO [+]","2023-11-09 20:47:18.840"
"STARLINK-4444 [+]","HUMSAT-D [-]","2023-11-09 20:47:45.473"
"STARLINK-4145 [+]","FENGYUN 1C DEB [-]","2023-11-09 20:47:51.409"
"STARLINK-5969 [+]","ARIANE 1 DEB [-]","2023-11-09 20:51:22.239"
"STARLINK-2548 [+]","SITRO-AIS 9 (SHCHUKIN) [+]","2023-11-09 20:51:39.386"
"STARLINK-5420 [+]","OBJECT AB [+]","2023-11-09 20:52:04.689"
"STARLINK-3105 [+]","BLACK ARROW R/B [-]","2023-11-09 20:52:36.324"
"STARLINK-3794 [+]","RESURS O1 DEB [-]","2023-11-09 20:52:44.447"
"STARLINK-5445 [+]","OBJECT AB [+]","2023-11-09 20:56:12.303"
"STARLINK-4307 [+]","CZ-6A DEB [-]","2023-11-09 21:00:06.927"
"STARLINK-5748 [+]","THORAD AGENA D DEB [-]","2023-11-09 21:00:25.983"
"STARLINK-6138 [+]","FENGYUN 1C DEB [-]","2023-11-09 21:00:27.736"
"STARLINK-5486 [+]","OBJECT K [-]","2023-11-09 21:02:26.052"
"STARLINK-1227 [+]","UNKNOWN [-]","2023-11-09 21:02:40.518"
"STARLINK-5892 [+]","OBJECT BE [-]","2023-11-09 21:03:00.234"
"STARLINK-5972 [+]","COSMOS 2251 DEB [-]","2023-11-09 21:03:15.406"
"STARLINK-5168 [+]","COSMOS 374 DEB [-]","2023-11-09 21:03:16.208"
"STARLINK-5328 [+]","ELECTRON KICK STAGE R/B [-]","2023-11-09 21:03:50.681"
"STARLINK-3355 [+]","COSMOS 2251 DEB [-]","2023-11-09 21:04:05.115"
"STARLINK-1340 [+]","SL-8 DEB [-]","2023-11-09 21:04:42.500"
"STARLINK-2247 [+]","NOAA 16 DEB [-]","2023-11-09 21:07:16.196"
"STARLINK-3578 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-09 21:07:33.828"
"STARLINK-4038 [+]","NOAA 16 DEB [-]","2023-11-09 21:08:57.100"
"STARLINK-5291 [+]","CZ-4C R/B [-]","2023-11-09 21:09:03.492"
"STARLINK-1485 [+]","COSMOS 1408 DEB [-]","2023-11-09 21:09:48.932"
"STARLINK-4213 [+]","OBJECT W [+]","2023-11-09 21:10:05.013"
"STARLINK-3760 [+]","OBJECT D [-]","2023-11-09 21:11:57.512"
"STARLINK-4637 [+]","OBJECT P [+]","2023-11-09 21:13:41.722"
"STARLINK-1806 [+]","THORAD AGENA D DEB [-]","2023-11-09 21:14:56.363"
"STARLINK-5308 [+]","FENGYUN 1C DEB [-]","2023-11-09 21:15:25.119"
"STARLINK-1233 [+]","OKEAN-2 [?]","2023-11-09 21:16:53.513"
"STARLINK-1698 [+]","FENGYUN 1C DEB [-]","2023-11-09 21:17:37.442"
"STARLINK-5045 [+]","PRISM (HITOMI) [-]","2023-11-09 21:17:48.221"
"STARLINK-4012 [+]","AVION KALUGA 650 [+]","2023-11-09 21:18:26.937"
"STARLINK-1372 [+]","OBJECT AX [-]","2023-11-09 21:18:45.390"
"STARLINK-2620 [+]","IRIDIUM 33 DEB [-]","2023-11-09 21:19:23.687"
"STARLINK-2175 [+]","FLOCK 1C-5 [-]","2023-11-09 21:19:50.017"
"STARLINK-2114 [+]","OBJECT AL [+]","2023-11-09 21:19:59.740"
"STARLINK-6154 [+]","IRIDIUM 33 DEB [-]","2023-11-09 21:20:15.058"
"STARLINK-3626 [+]","OBJECT M [+]","2023-11-09 21:20:22.741"
"STARLINK-4182 [+]","OBJECT S [+]","2023-11-09 21:21:12.931"
"STARLINK-1587 [+]","KIRARI (OICETS) [?]","2023-11-09 21:23:12.214"
"STARLINK-4381 [+]","COSMOS 2251 DEB [-]","2023-11-09 21:25:06.740"
"STARLINK-30423 [+]","ORBITER SN1 [-]","2023-11-09 21:29:04.956"
"STARLINK-4535 [+]","FENGYUN 1C DEB [-]","2023-11-09 21:29:07.561"
"STARLINK-6129 [+]","LEMUR-2-MANO [+]","2023-11-09 21:29:13.835"
"STARLINK-2503 [+]","CZ-4B DEB [-]","2023-11-09 21:29:42.758"
"STARLINK-5093 [+]","CZ-2C DEB [-]","2023-11-09 21:30:06.880"
"STARLINK-3333 [+]","IRVINE02 [-]","2023-11-09 21:31:36.945"
"STARLINK-5975 [+]","CZ-4B DEB [-]","2023-11-09 21:31:46.151"
"STARLINK-2757 [+]","FENGYUN 1C DEB [-]","2023-11-09 21:32:25.925"
"STARLINK-2599 [+]","CZ-2D DEB [-]","2023-11-09 21:32:55.665"
"STARLINK-2561 [+]","OBJECT D [+]","2023-11-09 21:33:01.258"
"STARLINK-1955 [+]","OBJECT AL [+]","2023-11-09 21:33:08.324"
"STARLINK-4640 [+]","IRIDIUM 33 DEB [-]","2023-11-09 21:33:08.446"
"STARLINK-3775 [+]","KIRARI (OICETS) [?]","2023-11-09 21:34:08.288"
"STARLINK-1117 [+]","CZ-6A DEB [-]","2023-11-09 21:34:36.944"
"STARLINK-4215 [+]","OBJECT E [+]","2023-11-09 21:36:02.421"
"STARLINK-1991 [+]","JILIN-1 KUANFU 02A [+]","2023-11-09 21:36:47.443"
"STARLINK-4014 [+]","DELTA 1 DEB [-]","2023-11-09 21:36:47.915"
"STARLINK-5859 [+]","CZ-4B DEB [-]","2023-11-09 21:38:33.446"
"STARLINK-5447 [+]","OBJECT N [+]","2023-11-09 21:38:37.653"
"STARLINK-4150 [+]","KIRARI (OICETS) [?]","2023-11-09 21:40:07.400"
"STARLINK-3979 [+]","RESURS O1 DEB [-]","2023-11-09 21:41:08.044"
"STARLINK-3578 [+]","STARLINK-2715 [-]","2023-11-09 21:41:33.211"
"STARLINK-5670 [+]","SITRO-AIS 5 (KATYS) [+]","2023-11-09 21:42:26.384"
"STARLINK-1923 [+]","CSTP 1.1 (STC 1.1) [+]","2023-11-09 21:45:49.724"
"STARLINK-4024 [+]","OBJECT F [+]","2023-11-09 21:49:01.986"
"STARLINK-30137 [+]","H-2A DEB [-]","2023-11-09 21:50:47.722"
"STARLINK-4045 [+]","ATLAS 28E DEB [-]","2023-11-09 21:51:17.578"
"STARLINK-2354 [+]","STRIX-1 [+]","2023-11-09 21:54:02.027"
"STARLINK-5640 [+]","H-2A DEB [-]","2023-11-09 21:54:49.922"
"STARLINK-2286 [+]","CZ-6A DEB [-]","2023-11-09 21:54:51.207"
"STARLINK-4428 [+]","TIUNGSAT-1 (MO-46) [-]","2023-11-09 21:54:54.372"
"STARLINK-2632 [+]","FENGYUN 1C DEB [-]","2023-11-09 21:55:48.099"
"STARLINK-5273 [+]","OBJECT D [+]","2023-11-09 21:56:30.804"
"STARLINK-1972 [+]","COSMOS 2251 DEB [-]","2023-11-09 21:57:02.518"
"STARLINK-2426 [+]","COMPASS-1 [-]","2023-11-09 21:57:07.997"
"STARLINK-2432 [+]","FLOCK 1C-6 [-]","2023-11-09 21:57:54.249"
"STARLINK-2255 [+]","FLOCK 1C-2 [-]","2023-11-09 21:57:58.413"
"STARLINK-4673 [+]","OBJECT AY [-]","2023-11-09 21:58:39.118"
"STARLINK-3396 [+]","OBJECT AW [-]","2023-11-09 21:59:06.322"
"STARLINK-3519 [+]","SL-8 DEB [-]","2023-11-09 21:59:48.292"
"STARLINK-5431 [+]","CBERS 1 DEB [-]","2023-11-09 22:01:17.206"
"STARLINK-30332 [+]","UNKNOWN [-]","2023-11-09 22:01:55.649"
"STARLINK-1776 [+]","PSLV R/B [-]","2023-11-09 22:01:58.765"
"STARLINK-5593 [+]","DELTA 1 DEB [-]","2023-11-09 22:05:08.293"
"STARLINK-1505 [+]","COSMOS 2251 DEB [-]","2023-11-09 22:06:31.742"
"STARLINK-5507 [+]","FENGYUN 1C DEB [-]","2023-11-09 22:06:45.958"
"STARLINK-6376 [+]","OBJECT R [-]","2023-11-09 22:07:53.247"
"STARLINK-5748 [+]","DMSP 5D-2 F13 DEB [-]","2023-11-09 22:08:06.602"
"STARLINK-1392 [+]","NEXTSAT-2 [+]","2023-11-09 22:08:20.576"
"STARLINK-3361 [+]","SITRO-AIS 9 (SHCHUKIN) [+]","2023-11-09 22:08:24.867"
"STARLINK-4649 [+]","OBJECT J [-]","2023-11-09 22:08:45.010"
"STARLINK-3183 [+]","UTMN 2 (RS27S) [+]","2023-11-09 22:08:57.389"
"STARLINK-5740 [+]","OBJECT BA [-]","2023-11-09 22:09:04.147"
"STARLINK-4068 [+]","OBJECT BB [-]","2023-11-09 22:09:09.011"
"STARLINK-3238 [+]","OBJECT A [+]","2023-11-09 22:10:06.710"
"STARLINK-30223 [+]","FENGYUN 1C DEB [-]","2023-11-09 22:10:27.301"
"STARLINK-3916 [+]","OBJECT V [+]","2023-11-09 22:10:30.090"
"STARLINK-1488 [P]","COSMOS 1733 [?]","2023-11-09 22:11:35.037"
"STARLINK-3597 [+]","IRIDIUM 33 DEB [-]","2023-11-09 22:11:58.021"
"STARLINK-3369 [+]","A-SEANSAT-PG1 [+]","2023-11-09 22:12:54.581"
"STARLINK-6188 [+]","CBERS 1 DEB [-]","2023-11-09 22:13:36.814"
"STARLINK-30422 [+]","H-2A DEB [-]","2023-11-09 22:14:04.243"
"STARLINK-3584 [+]","UNKNOWN [-]","2023-11-09 22:15:02.686"
"STARLINK-3275 [+]","NUSAT-40 (C SHOEMAKER) [+]","2023-11-09 22:15:24.523"
"STARLINK-4021 [+]","FENGYUN 1C DEB [-]","2023-11-09 22:15:41.940"
"STARLINK-30068 [+]","COSMOS 397 DEB [-]","2023-11-09 22:16:38.798"
"STARLINK-5621 [+]","CAPELLA-9-WHITNEY [+]","2023-11-09 22:17:37.971"
"STARLINK-5035 [+]","OBJECT K [-]","2023-11-09 22:17:49.086"
"STARLINK-1490 [P]","SIMSAT 2 [?]","2023-11-09 22:18:33.557"
"STARLINK-5042 [+]","SNIPE 2 [+]","2023-11-09 22:18:56.363"
"STARLINK-3872 [+]","COSMOS 1408 DEB [-]","2023-11-09 22:18:57.157"
"STARLINK-4290 [+]","OBJECT S [+]","2023-11-09 22:19:01.146"
"STARLINK-4709 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-09 22:20:26.524"
"STARLINK-4678 [+]","FENGYUN 1C DEB [-]","2023-11-09 22:20:35.224"
"STARLINK-5137 [+]","OBJECT AB [+]","2023-11-09 22:20:52.112"
"STARLINK-2649 [+]","SITRO-AIS 9 (SHCHUKIN) [+]","2023-11-09 22:23:12.400"
"STARLINK-4682 [+]","PSLV DEB [-]","2023-11-09 22:23:53.768"
"STARLINK-2607 [+]","SITRO-AIS 5 (KATYS) [+]","2023-11-09 22:26:08.522"
"STARLINK-3794 [+]","RESURS O1 DEB [-]","2023-11-09 22:28:11.439"
"STARLINK-4678 [+]","OBJECT D [+]","2023-11-09 22:30:55.852"
"STARLINK-3270 [+]","FENGYUN 1C DEB [-]","2023-11-09 22:31:22.252"
"STARLINK-5176 [+]","COSMOS 970 DEB [-]","2023-11-09 22:32:55.971"
"STARLINK-5113 [+]","OBJECT BA [-]","2023-11-09 22:33:55.294"
"STARLINK-4475 [+]","STARLINK-5080 [P]","2023-11-09 22:35:52.176"
"STARLINK-4703 [+]","OBJECT Q [+]","2023-11-09 22:36:21.534"
"STARLINK-1038 [+]","CLEMENTINE [-]","2023-11-09 22:38:03.099"
"STARLINK-5168 [+]","COSMOS 374 DEB [-]","2023-11-09 22:38:41.561"
"STARLINK-3622 [+]","OBJECT Q [+]","2023-11-09 22:38:52.284"
