NORAD_CAT_ID_1,OBJECT_NAME_1,NORAD_CAT_ID_2,OBJECT_NAME_2,MAX_PROB,DILUTION
51886,"STARLINK-3565 [+]",47953,"OBJECT X [-]",0.000007699,0.555
43769,"FLOCK 3S-1 [+]",47904,"STARLINK-2364 [+]",0.00002058,0.342
52947,"SLINGSHOT 1 [+]",53378,"KAI-1 (RS26S) [+]",0.0000007372,0.612
46461,"JILIN-1 GAOFEN 3I [+]",57945,"STARLINK-30705 [+]",0.0000004441,0.773
56892,"STARLINK-6219 [+]",35417,"CZ-2C DEB [-]",0.000001829,0.528
55763,"STARLINK-5593 [+]",43822,"OBJECT BS [-]",0.000009192,0.784
48573,"STARLINK-2224 [+]",51951,"OBJECT F [+]",0.00005961,0.21
42847,"CORVUS BC1 [+]",48864,"TIANQI-14 [+]",0.000001647,0.425
40536,"KOMPSAT-3A [+]",53818,"STARLINK-4749 [P]",0.0001397,0.173
56007,"STARLINK-5806 [+]",35655,"COSMOS 2251 DEB [-]",0.000009285,0.62
29506,"SHIJIAN-6 02B (SJ-6 02B) [+]",318,"THOR ABLESTAR DEB [-]",0.00000965,0.212
58033,"STARLINK-30562 [+]",36378,"COSMOS 2251 DEB [-]",0.00000157,0.539
38768,"AEROCUBE 4.5B [+]",53763,"YAOGAN-35 05C [+]",0.0000009234,0.536
55975,"TIANMU-1 05 [+]",56465,"STARLINK-6054 [+]",0.0000007939,0.569
46492,"LACUNASAT-3 [+]",46499,"KEPLER-4 (ANTILLES) [+]",0.0000005802,0.65
43183,"LEMUR-2-URAMCHANSOL [+]",48656,"STARLINK-2701 [+]",0.000006141,0.732
52365,"STARLINK-3874 [+]",35417,"CZ-2C DEB [-]",0.00001707,0.491
44743,"STARLINK-1038 [+]",43788,"FLOCK 3S-3 [-]",0.00001309,0.395
47158,"STARLINK-1873 [+]",51285,"CZ-4C R/B [-]",0.000007646,0.74
46362,"STARLINK-1726 [+]",43788,"FLOCK 3S-3 [-]",0.0000927,0.205
48046,"ONEWEB-0116 [+]",21233,"SL-14 R/B [-]",0.00003006,0.212
39084,"LANDSAT 8 [+]",15528,"SL-8 DEB [-]",0.000001091,0.508
51841,"JILIN-1 GAOFEN 03D12 [+]",43084,"CZ-2C R/B [-]",0.0000009729,0.58
46495,"SALSAT [+]",54082,"STARLINK-5210 [+]",0.00003788,0.289
45071,"STARLINK-1167 [+]",3559,"COSMOS 252 DEB [-]",0.00001382,0.513
54692,"JILIN-1 GAOFEN 03D47 [+]",33628,"FENGYUN 1C DEB [-]",0.0000004327,0.832
42825,"KANOPUS-V-IK [+]",44966,"STARLINK-1088 [P]",0.000005592,0.755
57368,"STARLINK-6218 [+]",39928,"PEGASUS DEB [-]",0.0000004516,0.76
46129,"STARLINK-1623 [+]",22495,"SL-16 DEB [-]",0.001228,0.053
57664,"STARLINK-30302 [+]",17191,"COSMOS 1805 [?]",0.0000008833,0.57
55080,"FLOCK 4Y-23 [+]",56859,"OBJECT P [+]",0.000000748,0.402
33408,"SHIJIAN-6 03A (SJ-6 03A) [+]",58024,"MACSAT (FINCH 1) [+]",0.0000008933,0.579
36095,"COSMOS 2455 [+]",731,"GREB [?]",0.000001539,0.473
57240,"STARLINK-6351 [+]",57805,"H-2A DEB [-]",0.000001083,0.477
57765,"WILDFIRE 9 [+]",36299,"COSMOS 789 DEB [-]",0.0000008932,0.532
46504,"NETSAT-4 [+]",47602,"STARLINK-2007 [+]",0.000005067,0.717
5398,"RIGIDSPHERE 2 (LCS 4) [+]",37927,"FENGYUN 1C DEB [-]",0.000002347,0.554
53262,"STARLINK-4085 [+]",39690,"COSMOS 921 DEB [-]",0.000008922,0.528
50167,"STARLINK-3271 [+]",55326,"HAWK-6C [+]",0.000009754,0.488
58102,"STARLINK-30592 [+]",49812,"OBJECT A [?]",0.000005073,0.254
43816,"SPACEBEE-7 [+]",54495,"CZ-6A DEB [-]",0.00001012,0.158
49175,"STARLINK-3087 [+]",40031,"FLOCK 1C-4 [-]",0.00001009,0.434
37740,"GLOBALSTAR M088 [+]",15471,"COSMOS 1619 [?]",0.00001361,0.139
53984,"STARLINK-5142 [+]",40604,"DMSP 5D-2 F13 DEB [-]",0.00001353,0.511
28051,"IRS-P6 (RESOURCESAT-1) [+]",26184,"CZ-4B DEB [-]",0.000001255,0.455
55326,"HAWK-6C [+]",34397,"COSMOS 2251 DEB [-]",0.0000004974,0.781
48582,"STARLINK-2236 [+]",24594,"PEGASUS DEB [-]",0.000007345,0.689
43185,"LEMUR-2-THENICKMOLO [+]",26740,"PEGASUS DEB [-]",0.00001718,0.12
53727,"STARLINK-4701 [+]",56746,"OBJECT D [+]",0.000005219,0.699
52095,"STARLINK-3701 [+]",12904,"SL-3 R/B [-]",0.00003799,0.416
56342,"STARLINK-5955 [+]",3549,"COSMOS 252 DEB [-]",0.000004046,0.771
57208,"SITRO-AIS 11 (SHEFFER) [+]",57750,"STARLINK-30357 [+]",0.0000008265,0.631
55690,"HORUS 1 [+]",57889,"YAOGAN-39 02B [+]",0.0000009428,0.546
42921,"ORS-5 SENSORSAT [+]",40519,"DMSP 5D-2 F13 DEB [-]",0.0000008243,0.653
51847,"STRIX-BETA [+]",54791,"STARLINK-5425 [+]",0.0003445,0.117
51751,"STARLINK-3506 [+]",19210,"COSMOS 1953 [?]",0.000005657,0.806
57194,"SITRO-AIS 7 (FARTUSHNIY) [+]",57907,"STARLINK-30482 [+]",0.0000006543,0.831
48771,"ONEWEB-0235 [+]",9701,"DELTA 1 DEB [-]",0.00000297,0.625
40069,"METEOR-M 2 [P]",57794,"TIANQI-23 [+]",0.00000101,0.715
38860,"SJ-9A [+]",45491,"BREEZE-M DEB [-]",0.000000478,0.837
57892,"STARLINK-30470 [+]",38013,"ASAP-S [-]",0.0000006249,0.685
57155,"STARLINK-6108 [+]",40035,"FLOCK 1C-9 [-]",0.0000009764,0.436
42956,"IRIDIUM 100 [+]",42409,"NOAA 16 DEB [-]",0.000001076,0.479
54011,"STARLINK-5124 [+]",38568,"BREEZE-M DEB [-]",0.000006772,0.691
55473,"STARLINK-5687 [+]",43789,"IRVINE02 [-]",0.000005294,0.875
56303,"STARLINK-30097 [+]",87456,"UNKNOWN [-]",0.00003393,0.58
52397,"SPACEBEENZ-17 [+]",34143,"IRIDIUM 33 DEB [-]",0.0000005654,0.768
50169,"STARLINK-3301 [+]",57017,"OBJECT P [+]",0.0001877,0.113
44785,"KL-ALPHA A [+]",28675,"SCOUT G-1 DEB [-]",0.000002413,0.329
51040,"FLOCK 4X-21 [+]",54037,"CZ-2C DEB [-]",0.0000005707,0.499
47505,"HAWK-2A [+]",56991,"SPEI SATELLES [+]",0.000002859,0.314
43815,"FALCONSAT-6 [+]",52452,"STARLINK-3909 [+]",0.00001193,0.555
43790,"EAGLET-I [+]",54869,"STARLINK-5402 [+]",0.00004921,0.224
41394,"COSMOS 2515 [+]",54827,"STARLINK-5383 [+]",0.000005909,0.796
54094,"STARLINK-5219 [+]",57190,"NANOZOND 1 (RS49S) [+]",0.00009147,0.239
41877,"RESOURCESAT-2A [+]",29774,"FENGYUN 1C DEB [-]",0.000001034,0.781
49113,"PAYLOAD B [+]",47,"THOR ABLESTAR R/B [-]",0.00000222,0.703
53632,"STARLINK-4606 [+]",57019,"OBJECT R [+]",0.00001676,0.375
56189,"IT'S ABOUT TIME [+]",56496,"STARLINK-5526 [+]",0.000001018,0.687
45089,"STARLINK-1136 [+]",24893,"SL-3 DEB [-]",0.0000332,0.38
52375,"STARLINK-3785 [+]",27255,"PSLV DEB [-]",0.00001123,0.482
55639,"STARLINK-5508 [+]",9973,"COSMOS 252 DEB [-]",0.000004149,0.737
41335,"SENTINEL-3A [+]",30339,"FENGYUN 1C DEB [-]",0.000002005,0.35
41849,"RAVAN [+]",51808,"STARLINK-3609 [+]",0.000003723,0.841
47509,"GHGSAT-C2 [+]",23356,"USA 40 R/B DEB [-]",0.00000268,0.457
46547,"STARLINK-1698 [+]",57173,"OBJECT H [+]",0.000004808,0.702
41901,"SPARK 2 [+]",5063,"THORAD AGENA D DEB [-]",0.00000316,0.3
58022,"CSC-1 [+]",318,"THOR ABLESTAR DEB [-]",0.000001193,0.508
32791,"SEEDS II (CO-66) [+]",49170,"STARLINK-3074 [+]",0.000005037,0.675
42986,"COSMOS 2523 [+]",56892,"STARLINK-6219 [+]",0.000000574,0.688
57174,"OBJECT J [+]",57458,"STARLINK-30140 [+]",0.00000275,0.374
50831,"STARLINK-3299 [+]",40041,"FLOCK 1C-3 [-]",0.000006256,0.617
51797,"STARLINK-3627 [P]",35272,"CZ-2D DEB [-]",0.0000147,0.604
55035,"FLOCK 4Y-3 [+]",55057,"FLOCK 4Y-35 [+]",0.000009814,0.063
31789,"GENESIS 2 [+]",53444,"DONGPO 07 [+]",0.0000009521,0.809
39253,"HISAKI (SPRINT-A) [+]",12662,"COSMOS 1275 DEB [-]",0.0000006141,0.782
53436,"STARLINK-4527 [+]",31086,"FENGYUN 1C DEB [-]",0.000003509,0.854
53426,"STARLINK-4558 [+]",49398,"OBJECT D [-]",0.000006738,0.63
54094,"STARLINK-5219 [+]",39133,"AIST-2 (RS-43) [-]",0.000005442,0.721
57363,"STARLINK-6356 [+]",55846,"CZ-2C R/B [-]",0.000003497,0.343
52858,"STARLINK-4198 [+]",38302,"CZ-2D DEB [-]",0.00000747,0.803
53259,"STARLINK-4140 [+]",57014,"OBJECT L [+]",0.000004327,0.748
53950,"OBJECT C [+]",54750,"YAOGAN-36 04C [+]",0.00000246,0.348
52843,"STARLINK-4188 [+]",56444,"TROPICS-06 [+]",0.000006843,0.643
43182,"LEMUR-2-JIN-LUEN [+]",56111,"STARLINK-6084 [+]",0.000005824,0.849
56824,"STARLINK-30120 [+]",38039,"CZ-4B R/B [-]",0.0000005009,0.744
46495,"SALSAT [+]",47549,"STARLINK-1806 [+]",0.000004487,0.765
54700,"SHIYAN 20B (SY-20B) [+]",30409,"FENGYUN 1C DEB [-]",0.000001417,0.591
41599,"CARTOSAT-2C [+]",52761,"ION SCV-006 [+]",0.0000005844,0.685
56295,"STARLINK-30083 [P]",35378,"CZ-4 DEB [-]",0.00001726,0.732
55421,"STARLINK-5598 [+]",9973,"COSMOS 252 DEB [-]",0.00000576,0.708
46506,"NETSAT-1 [+]",52334,"STARLINK-3880 [+]",0.000008689,0.72
44966,"STARLINK-1088 [P]",55035,"FLOCK 4Y-3 [+]",0.000006286,0.672
56995,"AAC-HSI-SAT2 [+]",57198,"YARILO 3 [+]",0.00000139,0.453
32788,"AAUSAT-II [P]",45067,"STARLINK-1150 [+]",0.00003183,0.408
45187,"STARLINK-1225 [+]",40033,"FLOCK 1C-11 [-]",0.00000508,0.638
57757,"BB4 [+]",42549,"THORAD AGENA D DEB [-]",0.0000004863,0.726
38042,"GLOBALSTAR M082 [+]",49941,"COSMOS 2499 DEB [-]",0.000002076,0.478
58201,"TIANHUI 5B [+]",29033,"PEGASUS DEB [-]",0.000007401,0.315
56362,"STARLINK-5972 [+]",4227,"THORAD AGENA D DEB [-]",0.00001008,0.681
56006,"STARLINK-5794 [+]",40035,"FLOCK 1C-9 [-]",0.000003898,0.736
46478,"HJ-2A [+]",6843,"COSMOS 397 DEB [-]",0.000003976,0.389
41603,"LAPAN-A3 [+]",49492,"GAOFEN-11 03 [+]",0.0000004562,0.751
43805,"AL-FARABI 2 [+]",6396,"SL-8 DEB [-]",0.0000003906,0.848
55609,"STARLINK-5719 [+]",20327,"COSMOS 970 DEB [-]",0.00001434,0.48
47509,"GHGSAT-C2 [+]",53807,"BLUEWALKER 3 [+]",0.0000008949,0.629
22824,"STELLA [+]",22828,"KITSAT B (KO-25) [-]",0.00000008018,0.42
43152,"ASNARO-2 [+]",47519,"ASTROCAST-0104 [+]",0.000000499,0.728
55148,"ONEWEB-0569 [+]",35334,"CZ-4B DEB [-]",0.00003395,0.254
43234,"O3B FM13 [+]",44113,"O3B FM19 [+]",0.000000428,0.825
52200,"GAOFEN-3 03 [+]",26614,"DELTA 1 DEB [-]",0.0000007859,0.858
45401,"STARLINK-1256 [+]",53817,"ELECTRON KICK STAGE R/B [-]",0.0000235,0.323
48692,"STARLINK-2752 [+]",57327,"OBJECT BB [-]",0.000004627,0.819
47762,"STARLINK-2180 [+]",20510,"OKEAN-2 [?]",0.00001435,0.747
54772,"STARLINK-5452 [+]",57005,"OBJECT B [+]",0.000007208,0.853
42901,"VENUS [+]",53232,"STARLINK-4371 [+]",0.00001053,0.458
53149,"STARLINK-4021 [+]",57028,"OBJECT AA [+]",0.000004121,0.799
45685,"STARLINK-1402 [P]",46677,"STARLINK-1766 [+]",0.00001856,0.707
51982,"STARLINK-3650 [+]",56752,"ELECTRON KICK STAGE R/B [-]",0.000005063,0.673
50503,"ONEWEB-0440 [+]",29899,"FENGYUN 1C DEB [-]",0.000005926,0.383
52605,"STARLINK-4000 [+]",30420,"FENGYUN 1C DEB [-]",0.000006513,0.806
45588,"STARLINK-1360 [+]",51847,"STRIX-BETA [+]",0.00001274,0.507
49449,"STARLINK-3137 [+]",57217,"KUZGTU 1 (RS47S) [+]",0.000004834,0.727
58107,"STARLINK-30421 [+]",55245,"CZ-2D R/B [-]",0.000001113,0.553
29479,"HINODE (SOLAR-B) [+]",39582,"COSMOS 2251 DEB [-]",0.0000009812,0.564
48117,"STARLINK-2455 [+]",40027,"FLOCK 1C-1 [-]",0.000002877,0.872
49285,"ONEWEB-0359 [+]",9701,"DELTA 1 DEB [-]",0.00001071,0.351
55342,"STARLINK-5657 [+]",57176,"SITRO-AIS 5 (KATYS) [+]",0.00001557,0.53
45794,"GAOFEN-9 03 [+]",56863,"OBJECT T [+]",0.0000004668,0.75
51645,"ONEWEB-0455 [P]",44614,"CZ-4C DEB [-]",0.000001375,0.836
53242,"STARLINK-4056 [+]",57023,"OBJECT V [+]",0.0001056,0.151
56800,"STARLINK-6036 [+]",18907,"COSMOS 886 DEB [-]",0.0000005948,0.723
52851,"STARLINK-3809 [+]",31066,"FENGYUN 1C DEB [-]",0.000006854,0.859
48149,"STARLINK-2492 [+]",270051,"UNKNOWN [-]",0.000009725,0.493
44906,"GONETS-M 15 [+]",39252,"BREEZE-KM R/B [-]",0.0000005501,0.789
56861,"OBJECT R [+]",37110,"COSMOS 2251 DEB [-]",0.0000007854,0.87
56886,"STARLINK-5496 [+]",23606,"CERISE [?]",0.0000002252,0.852
47518,"FLOCK 4S-6 [+]",51056,"FLOCK 4X-24 [+]",0.0000001009,0.624
55338,"STARLINK-5658 [+]",43806,"OBJECT BA [-]",0.000006336,0.847
43016,"MAKERSAT 0 [+]",26123,"CZ-4B DEB [-]",0.000000591,0.703
46173,"STARLINK-1640 [+]",89389,"UNKNOWN [-]",0.000005576,0.64
55962,"STARLINK-5906 [+]",31737,"FENGYUN 1C DEB [-]",0.00001886,0.47
44499,"GLOBAL-4 [+]",46287,"AMICALSAT [+]",0.0000005136,0.781
50192,"STARLINK-3259 [+]",57199,"SITRO-AIS 10 (BURDAEV) [+]",0.00003492,0.281
29252,"GENESIS 1 [+]",55101,"SPACEBEE-159 [+]",0.000001529,0.613
56922,"STARLINK-5937 [+]",57323,"OBJECT AX [-]",0.000003014,0.302
48474,"STARLINK-2697 [+]",43788,"FLOCK 3S-3 [-]",0.000004365,0.663
47935,"GRUS-1E [+]",56669,"CZ-6A DEB [-]",0.0000006607,0.835
46146,"STARLINK-1608 [+]",18958,"COSMOS 1933 [?]",0.00009518,0.211
55803,"ONEWEB-0639 [+]",46989,"FENGYUN 1C DEB [-]",0.000005902,0.37
28380,"COSMOS 2407 [+]",20902,"CZ-4 DEB [-]",0.0000004785,0.727
56193,"HAWK-7B [+]",14147,"COSMOS 1470 [?]",0.000001677,0.397
45685,"STARLINK-1402 [P]",48436,"STARLINK-2639 [+]",0.00003973,0.46
52468,"STARLINK-3864 [+]",34679,"COSMOS 2251 DEB [-]",0.0000166,0.44
52604,"STARLINK-4013 [+]",56743,"NEXTSAT-2 [+]",0.00000708,0.583
55010,"MENUT [+]",39443,"QUBESCOUT-S1 [-]",0.0000005933,0.668
46370,"STARLINK-1670 [+]",57184,"MONITOR-2 (RS39S) [+]",0.000006962,0.876
47430,"ASTROCAST-0101 [+]",54693,"OBJECT M [+]",0.0000009122,0.591
41923,"IRIDIUM 114 [+]",27387,"ARIANE 5 R/B [-]",0.000005735,0.854
37839,"JUGNU [+]",32110,"FENGYUN 1C DEB [-]",0.000002842,0.369
40111,"YAOGAN 20C [+]",37967,"COSMOS 2251 DEB [-]",0.000003352,0.377
54787,"STARLINK-5441 [+]",55437,"STARLINK-5080 [P]",0.00004813,0.475
45544,"STARLINK-1373 [+]",2671,"DIAMANT R/B [-]",0.000005905,0.664
43764,"POLAR SCOUT KODIAK [+]",52981,"MINOTAUR 4 DEB [-]",0.0000005537,0.705
56359,"STARLINK-5551 [+]",57217,"KUZGTU 1 (RS47S) [+]",0.00001084,0.471
46507,"NETSAT-2 [+]",48357,"STARLINK-2636 [+]",0.000003694,0.856
48366,"STARLINK-2631 [+]",57806,"H-2A DEB [-]",0.000006717,0.625
53691,"STARLINK-4560 [+]",31848,"FENGYUN 1C DEB [-]",0.000008018,0.772
42838,"LEMUR-2-ANDIS [+]",53232,"STARLINK-4371 [+]",0.00005259,0.289
39417,"ZACUBE-1 (TSHEPISOSAT) [+]",29833,"FENGYUN 1C DEB [-]",0.00001107,0.166
54235,"YUNHAI 3 [+]",30436,"FENGYUN 1C DEB [-]",0.000001039,0.547
52760,"VIGORIDE-3 [+]",55093,"HUYGENS [+]",0.000003431,0.283
53986,"STARLINK-5119 [+]",57022,"OBJECT U [+]",0.000004458,0.732
41634,"SJ 16-02 [+]",54463,"CZ-6A DEB [-]",0.00000202,0.397
53285,"STARLINK-4173 [+]",24082,"PEGASUS DEB [-]",0.00001115,0.58
56183,"SATELIOT_0 [+]",56860,"OBJECT Q [+]",0.000001671,0.643
46277,"NEMO-HD [+]",49391,"YAOGAN-35 B [+]",0.000001421,0.481
47650,"STARLINK-2033 [+]",57206,"OBJECT AS [+]",0.00001919,0.439
56112,"STARLINK-6080 [+]",35765,"COSMOS 2251 DEB [-]",0.00002971,0.28
40554,"GONETS-M 13 [+]",10865,"DELTA 1 DEB [-]",0.00000072,0.589
48273,"LEMUR-2-SPECIAL-K [+]",39708,"SL-16 DEB [-]",0.000002199,0.37
51874,"STARLINK-3574 [+]",41339,"CHUBUSAT-3 [-]",0.00001057,0.504
56705,"STARLINK-30080 [+]",26121,"CZ-4B DEB [-]",0.0000006984,0.695
49454,"STARLINK-3160 [+]",56754,"TROPICS-07 [+]",0.000005384,0.718
52871,"STARLINK-4207 [+]",57017,"OBJECT P [+]",0.000009618,0.706
47754,"STARLINK-2171 [+]",35765,"COSMOS 2251 DEB [-]",0.000006141,0.63
48221,"ONEWEB-0187 [+]",82627,"UNKNOWN [-]",0.000002915,0.544
48964,"SPARTAN [+]",54782,"STARLINK-5437 [P]",0.0000261,0.345
43815,"FALCONSAT-6 [+]",52452,"STARLINK-3909 [+]",0.000005909,0.79
48139,"STARLINK-2482 [+]",43821,"FLOCK 3S-2 [-]",0.00001457,0.368
44314,"TIANQI-3 [+]",53411,"STARLINK-4497 [+]",0.00000503,0.729
43185,"LEMUR-2-THENICKMOLO [+]",51782,"STARLINK-3616 [+]",0.000005637,0.657
48382,"STARLINK-2585 [+]",8757,"SL-8 DEB [-]",0.000005398,0.789
49153,"STARLINK-3072 [+]",53364,"CZ-2F DEB [-]",0.000006158,0.731
38038,"ZIYUAN 1-02C (ZY 1-02C) [+]",48753,"NOAA 17 DEB [-]",0.0000006635,0.783
54656,"ONEWEB-0590 [+]",1953,"SCOUT A R/B [-]",0.000003194,0.64
42838,"LEMUR-2-ANDIS [+]",55656,"STARLINK-5326 [+]",0.00001819,0.353
56114,"STARLINK-6103 [+]",40027,"FLOCK 1C-1 [-]",0.00001378,0.51
46493,"DEKART [+]",51855,"STARLINK-3545 [+]",0.000007795,0.574
56911,"STARLINK-6116 [+]",32787,"COMPASS-1 [-]",0.0000005539,0.731
38337,"GCOM-W1 (SHIZUKU) [+]",47302,"YAOGAN-33 [+]",0.0000005611,0.689
58022,"CSC-1 [+]",318,"THOR ABLESTAR DEB [-]",0.0000009565,0.567
41877,"RESOURCESAT-2A [+]",29774,"FENGYUN 1C DEB [-]",0.000002742,0.48
55035,"FLOCK 4Y-3 [+]",55057,"FLOCK 4Y-35 [+]",0.000000101,0.623
54003,"STARLINK-5114 [+]",55324,"HAWK-6B [+]",0.000005904,0.613
43795,"ORBWEAVER 1 [+]",51834,"JILIN-1 GAOFEN 03D16 [+]",0.000001302,0.434
47360,"STARLINK-2070 [+]",57198,"YARILO 3 [+]",0.00001729,0.512
41842,"XIAOXIANG 1 [+]",43832,"OBJECT B [-]",0.000000691,0.641
55844,"HORUS 2 [+]",24163,"PEGASUS DEB [-]",0.00003384,0.147
52831,"STARLINK-4089 [+]",56753,"TROPICS-03 [+]",0.0001136,0.142
27612,"LATINSAT A [+]",41259,"NOAA 16 DEB [-]",0.000003741,0.385
53533,"STARLINK-4493 [+]",30520,"FENGYUN 1C DEB [-]",0.000006206,0.797
53198,"STARLINK-4385 [+]",3230,"SL-8 R/B [-]",0.00002206,0.678
53800,"STARLINK-4720 [+]",57206,"OBJECT AS [+]",0.00002524,0.353
44857,"RISAT-2BR1 [+]",5019,"COSMOS 397 DEB [-]",0.0000007804,0.665
53988,"STARLINK-5113 [+]",43430,"CZ-4B DEB [-]",0.00002783,0.284
54841,"STARLINK-4659 [+]",31086,"FENGYUN 1C DEB [-]",0.000007486,0.786
57522,"STARLINK-30256 [+]",31086,"FENGYUN 1C DEB [-]",0.000002056,0.369
46461,"JILIN-1 GAOFEN 3I [+]",55032,"FLOCK 4Y-7 [+]",0.0000008536,0.376
43171,"YAOGAN-30 L [+]",5017,"COSMOS 397 DEB [-]",0.0000006155,0.664
52320,"SUPERVIEW NEO-1 01 [+]",55975,"TIANMU-1 05 [+]",0.000002205,0.362
57584,"OBJECT E [+]",12904,"SL-3 R/B [-]",0.000001574,0.755
41884,"CYGFM05 [X]",31733,"FENGYUN 1C DEB [-]",0.0000009357,0.697
55312,"STARLINK-5296 [+]",34916,"COSMOS 2251 DEB [-]",0.00000715,0.835
52850,"STARLINK-4187 [+]",57204,"SITRO-AIS 12 (SMIRENNIY) [+]",0.000006382,0.817
48864,"TIANQI-14 [+]",55760,"STARLINK-5532 [+]",0.00005535,0.229
44390,"ICEYE-X4 [+]",57451,"STARLINK-30216 [+]",0.0000009656,0.646
53750,"STARLINK-4612 [+]",43430,"CZ-4B DEB [-]",0.000004405,0.747
54109,"COSMOS 2561 [+]",44608,"FREGAT DEB [-]",0.000001788,0.612
57643,"STARLINK-30280 [+]",57959,"CZ-4C R/B [-]",0.0000005813,0.788
46034,"STARLINK-1557 [+]",46913,"R2 [+]",0.0000166,0.382
56777,"STARLINK-5582 [+]",43806,"OBJECT BA [-]",0.000001125,0.501
43785,"ORBWEAVER 2 [+]",56968,"NUSAT-43 (R DIENG-KUNTZ) [+]",0.0000009731,0.525
55010,"MENUT [+]",56968,"NUSAT-43 (R DIENG-KUNTZ) [+]",0.0000004767,0.76
40552,"GONETS-M 11 [+]",7141,"DELTA 1 DEB [-]",0.000001857,0.437
31125,"SAUDICOMSAT 3 [+]",42525,"THORAD AGENA D DEB [-]",0.000001026,0.519
54690,"JILIN-1 GAOFEN 03D50 [+]",55053,"EOSSAT-1 [+]",0.000001375,0.471
57407,"STARLINK-30207 [+]",35403,"SCOUT G-1 DEB [-]",0.0000008737,0.58
43785,"ORBWEAVER 2 [+]",39443,"QUBESCOUT-S1 [-]",0.00000468,0.241
52904,"MEASAT 3D [+]",20367,"RADUGA 24 [-]",0.0000004915,0.709
56547,"STARLINK-6291 [+]",33806,"COSMOS 2251 DEB [-]",0.0000004205,0.794
53407,"STARLINK-4537 [+]",57032,"OBJECT AE [+]",0.000008559,0.66
56843,"STARLINK-30137 [+]",29042,"CZ-4B DEB [-]",0.0000005794,0.71
53234,"STARLINK-4368 [+]",43806,"OBJECT BA [-]",0.000005476,0.635
44351,"FORMOSAT 7-2 [+]",57024,"OBJECT W [+]",0.00000057,0.753
48386,"STARLINK-2606 [+]",34292,"COSMOS 2251 DEB [-]",0.00001163,0.593
55438,"STARLINK-5074 [+]",42849,"OBJECT AA [-]",0.00001023,0.599
50995,"MDASAT-1A [+]",49267,"YUNHAI 1-02 DEB [-]",0.000001229,0.449
53948,"OBJECT A [+]",55013,"LEMUR-2-PHILARI [+]",0.0000007057,0.604
20580,"HST [+]",26960,"PSLV R/B [-]",0.0002768,0.253
46347,"STARLINK-1547 [+]",40026,"FLOCK 1C-7 [-]",0.00000495,0.787
43184,"LEMUR-2-KADI [+]",53528,"STARLINK-4503 [+]",0.0000213,0.349
51890,"STARLINK-3519 [+]",18650,"SL-8 DEB [-]",0.000003714,0.855
46507,"NETSAT-2 [+]",55685,"DRUMS TARGET-1 [+]",0.000002553,0.375
56015,"STARLINK-5939 [+]",29042,"CZ-4B DEB [-]",0.000007797,0.562
42992,"SKYSAT-C6 [+]",15889,"COSMOS 1666 [?]",0.000000427,0.687
56825,"STARLINK-30084 [+]",57196,"HORS 2 [+]",0.0000004315,0.797
57469,"STARLINK-30171 [+]",39625,"CZ-2C R/B [-]",0.0000004836,0.783
53429,"STARLINK-4543 [+]",56744,"SNIPE 4 [+]",0.000009443,0.733
22826,"ITAMSAT (IO-26) [P]",54518,"CZ-6A DEB [-]",0.0000002166,0.762
43786,"ITASAT [+]",56298,"STARLINK-30109 [+]",0.00002432,0.692
52937,"NEUSAR [+]",53014,"STARLINK-4183 [+]",0.0000139,0.416
52381,"STARLINK-3803 [+]",1883,"TITAN 3C TRANSTAGE DEB [-]",0.00008027,0.168
40339,"YAOGAN-25 B [+]",42441,"NIMBUS 2 DEB [-]",0.000001147,0.577
57053,"STARLINK-5865 [+]",26178,"CZ-4B DEB [-]",0.0000005599,0.698
48363,"STARLINK-2626 [+]",49401,"DRUMS [+]",0.000007074,0.868
45058,"STARLINK-1162 [+]",34679,"COSMOS 2251 DEB [-]",0.000007473,0.549
45090,"STARLINK-1176 [+]",51947,"OBJECT B [+]",0.00001081,0.577
22490,"SCD 1 [P]",55186,"CZ-6A DEB [-]",0.0000003868,0.856
55991,"STARLINK-5948 [+]",34914,"COSMOS 2251 DEB [-]",0.000004559,0.857
52313,"STARLINK-3749 [+]",23191,"APEX [?]",0.0000146,0.521
44880,"ETRSS-1 [+]",36021,"IRIDIUM 33 DEB [-]",0.000002124,0.351
53180,"STARLINK-4258 [+]",47211,"RESURS O1 DEB [-]",0.000006732,0.619
43782,"SNUSAT-2 [+]",54853,"STARLINK-5427 [+]",0.0000108,0.479
46686,"STARLINK-1783 [+]",52034,"MINOTAUR 4 DEB [-]",0.000006486,0.584
53377,"MIET-AIS (RS28S) [+]",50014,"COSMOS 1408 DEB [-]",0.000001622,0.475
55474,"STARLINK-5689 [+]",37093,"COSMOS 2251 DEB [-]",0.00001018,0.482
37841,"SRMSAT [+]",31262,"FENGYUN 1C DEB [-]",0.00000126,0.493
49264,"CUPID [+]",52310,"STARLINK-3688 [+]",0.001202,0.051
57607,"STARLINK-30252 [+]",47424,"OBJECT M [-]",0.000002602,0.325
49399,"Z-SAT [+]",52339,"STARLINK-3792 [+]",0.000006195,0.633
54098,"STARLINK-5217 [+]",42830,"OBJECT F [-]",0.00001953,0.349
45721,"HAIYANG-1D [+]",30466,"FENGYUN 1C DEB [-]",0.0000008407,0.661
47519,"ASTROCAST-0104 [+]",41442,"ASTRO-H (HITOMI) DEB [-]",0.000003194,0.335
44324,"RCM-2 [+]",52150,"TK-2 [+]",0.000003105,0.463
